<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2020/3/5 星期四,09:50:00,12615,12650,12615,12645,6301
2020/3/5 星期四,09:55:00,12645,12660,12630,12645,4973
2020/3/5 星期四,10:00:00,12645,12655,12630,12650,3422
2020/3/5 星期四,10:05:00,12650,12680,12645,12665,13932
2020/3/5 星期四,10:10:00,12665,12690,12660,12675,7965
2020/3/5 星期四,10:15:00,12675,12685,12655,12660,6600
2020/3/5 星期四,10:35:00,12660,12670,12645,12665,5750
2020/3/5 星期四,10:40:00,12670,12680,12660,12675,4788
2020/3/5 星期四,10:45:00,12675,12675,12645,12650,4694
2020/3/5 星期四,10:50:00,12640,12655,12635,12650,6178
2020/3/5 星期四,10:55:00,12650,12655,12640,12650,1779
2020/3/5 星期四,11:00:00,12650,12655,12635,12635,2655
2020/3/5 星期四,11:05:00,12635,12655,12635,12645,2544
2020/3/5 星期四,11:10:00,12640,12645,12630,12640,3780
2020/3/5 星期四,11:15:00,12635,12640,12615,12625,4849
2020/3/5 星期四,11:20:00,12625,12635,12620,12620,1992
2020/3/5 星期四,11:25:00,12620,12645,12620,12640,2273
2020/3/5 星期四,11:30:00,12640,12650,12630,12645,2731
2020/3/5 星期四,13:35:00,12645,12670,12635,12660,7433
2020/3/5 星期四,13:40:00,12665,12665,12640,12650,4188
2020/3/5 星期四,13:45:00,12645,12655,12635,12645,3472
2020/3/5 星期四,13:50:00,12645,12655,12640,12650,1605
2020/3/5 星期四,13:55:00,12655,12660,12650,12655,2009
2020/3/5 星期四,14:00:00,12650,12665,12650,12660,2430
2020/3/5 星期四,14:05:00,12660,12665,12650,12655,1579
2020/3/5 星期四,14:10:00,12660,12705,12655,12680,14638
2020/3/5 星期四,14:15:00,12680,12725,12670,12710,16298
2020/3/5 星期四,14:20:00,12705,12755,12705,12750,20117
2020/3/5 星期四,14:25:00,12750,12760,12725,12750,13804
2020/3/5 星期四,14:30:00,12755,12765,12720,12755,13842
2020/3/5 星期四,14:35:00,12760,12785,12755,12760,12055
2020/3/5 星期四,14:40:00,12760,12815,12760,12810,16803
2020/3/5 星期四,14:45:00,12815,12865,12810,12835,29140
2020/3/5 星期四,14:50:00,12835,12845,12775,12775,26539
2020/3/5 星期四,14:55:00,12775,12790,12745,12765,19051
2020/3/5 星期四,15:00:00,12760,12775,12755,12770,13964
2020/3/6 星期五,09:05:00,12705,12740,12660,12685,34592
2020/3/6 星期五,09:10:00,12685,12710,12660,12695,12669
2020/3/6 星期五,09:15:00,12700,12705,12670,12680,7874
2020/3/6 星期五,09:20:00,12680,12680,12630,12645,15075
2020/3/6 星期五,09:25:00,12645,12645,12610,12640,21174
2020/3/6 星期五,09:30:00,12640,12640,12615,12620,6774
2020/3/6 星期五,09:35:00,12615,12640,12610,12635,6327
2020/3/6 星期五,09:40:00,12630,12650,12630,12630,6905
2020/3/6 星期五,09:45:00,12630,12665,12630,12650,7794
2020/3/6 星期五,09:50:00,12650,12670,12645,12660,6096
2020/3/6 星期五,09:55:00,12655,12660,12625,12645,7750
2020/3/6 星期五,10:00:00,12640,12645,12630,12640,3628
