date,time,open,high,low,close,volume,turnover,settlement,open_interest
2013/05/27,0,2578.0,2602.0,2572.0,2573.6,635012.0,492498437220.0,2579.0,95491.0
2013/05/28,0,2573.6,2634.8,2565.8,2633.2,812248.0,632254361160.0,2624.6,100064.0
2013/05/29,0,2638.0,2656.0,2623.0,2627.2,600387.0,475478128620.0,2631.0,93685.0
2013/05/30,0,2625.6,2637.2,2612.0,2625.0,590059.0,465151512960.0,2628.0,94193.0
2013/05/31,0,2633.6,2639.4,2588.0,2600.0,662696.0,520765546320.0,2602.4,87934.0
2013/06/03,0,2604.4,2620.0,2589.0,2597.0,579487.0,452578825560.0,2595.6,89068.0
2013/06/04,0,2597.0,2599.8,2550.2,2562.6,670940.0,517158066420.0,2560.6,87583.0
2013/06/05,0,2564.6,2567.4,2544.2,2553.8,470589.0,360764582160.0,2553.2,87691.0
2013/06/06,0,2548.0,2559.0,2530.4,2534.8,579967.0,442765256820.0,2535.0,87686.0
2013/06/07,0,2536.2,2539.6,2467.0,2476.4,603987.0,453750256260.0,2477.8,79190.0
2013/06/13,0,2459.4,2459.8,2365.2,2383.6,569989.0,409462770480.0,2386.0,72904.0
2013/06/14,0,2394.0,2409.0,2386.2,2395.6,448656.0,322640862300.0,2400.4,62463.0
2013/06/17,0,2406.4,2421.0,2385.8,2396.2,513790.0,369958369380.0,2395.0,52857.0
2013/06/18,0,2406.0,2414.2,2365.2,2405.2,525066.0,377990240280.0,2404.8,41914.0
2013/06/19,0,2392.4,2392.8,2336.6,2377.8,451346.0,320239501740.0,2377.2,60532.0
2013/06/20,0,2365.0,2368.0,2306.8,2316.8,619261.0,434232690240.0,2313.4,78055.0
2013/06/21,0,2291.0,2315.0,2263.2,2296.4,768198.0,529070075940.0,2304.0,84649.0
2013/06/24,0,2290.2,2291.4,2131.0,2133.0,891789.0,591829247760.0,2158.0,91287.0
2013/06/25,0,2129.8,2147.8,1996.0,2112.8,1264711.0,795317095920.0,2122.0,73401.0
2013/06/26,0,2125.0,2151.0,2093.6,2122.4,954148.0,606123018540.0,2119.0,69358.0
2013/06/27,0,2134.6,2180.0,2095.0,2119.0,1050165.0,674160378420.0,2119.6,70151.0
2013/06/28,0,2116.0,2217.8,2098.0,2168.6,1253068.0,808745611740.0,2144.6,59806.0
2013/07/01,0,2158.0,2173.8,2106.8,2163.4,932091.0,600609857040.0,2162.2,59268.0
2013/07/02,0,2170.0,2173.4,2133.0,2161.4,889217.0,575065897800.0,2160.0,59207.0
2013/07/03,0,2150.4,2162.6,2109.6,2146.0,936496.0,600721253220.0,2152.8,60286.0
2013/07/04,0,2140.6,2203.0,2122.2,2171.0,1118878.0,725814943380.0,2169.2,61103.0
2013/07/05,0,2180.0,2205.0,2170.2,2173.6,881296.0,577442612640.0,2175.8,62511.0
2013/07/08,0,2145.0,2165.0,2104.0,2128.8,872452.0,559068768300.0,2130.4,60003.0
2013/07/09,0,2135.0,2144.0,2122.8,2127.2,640361.0,410072306580.0,2133.2,59456.0
2013/07/10,0,2117.0,2207.0,2112.0,2204.0,1026508.0,663923712720.0,2184.4,62035.0
2013/07/11,0,2215.0,2360.8,2211.0,2321.0,1176960.0,806139384240.0,2317.2,51385.0
2013/07/12,0,2318.0,2325.6,2255.0,2277.0,776084.0,534474029580.0,2270.8,42672.0
2013/07/15,0,2297.6,2342.0,2266.0,2291.4,934391.0,644549355600.0,2290.8,40050.0
2013/07/16,0,2287.6,2311.8,2261.2,2305.0,833735.0,572445965760.0,2297.8,34210.0
2013/07/17,0,2295.4,2325.8,2275.6,2282.4,712757.0,491633583240.0,2283.0,22596.0
2013/07/18,0,2265.2,2268.8,2213.0,2229.6,746212.0,500743079340.0,2232.8,43230.0
2013/07/19,0,2236.2,2244.4,2148.8,2155.0,922230.0,610916643360.0,2166.0,59882.0
2013/07/22,0,2140.0,2181.4,2124.0,2168.0,852452.0,552173126160.0,2170.0,59841.0
2013/07/23,0,2171.6,2269.2,2171.6,2243.0,1123777.0,753053415300.0,2238.6,58776.0
2013/07/24,0,2228.6,2242.8,2171.2,2232.4,980054.0,650759701440.0,2230.6,58908.0
2013/07/25,0,2227.8,2259.8,2191.0,2209.8,1113890.0,743709386880.0,2220.0,56908.0
2013/07/26,0,2200.8,2218.2,2171.6,2192.0,879735.0,580081088280.0,2195.4,55903.0
2013/07/29,0,2169.0,2169.8,2126.4,2163.6,761328.0,490519683780.0,2143.6,61406.0
2013/07/30,0,2158.0,2212.0,2144.2,2168.2,940386.0,612669864720.0,2165.6,65684.0
2013/07/31,0,2179.8,2224.0,2162.0,2165.0,887075.0,581791287240.0,2170.0,65439.0
2013/08/01,0,2174.0,2246.0,2173.6,2244.2,1118932.0,742473866040.0,2225.0,67542.0
2013/08/02,0,2254.8,2271.6,2229.2,2240.0,859756.0,579841356360.0,2239.4,60364.0
2013/08/05,0,2244.8,2274.4,2228.8,2265.8,833863.0,562623313500.0,2264.4,64187.0
2013/08/06,0,2261.6,2299.0,2241.8,2278.8,887686.0,603735542400.0,2288.0,64816.0
2013/08/07,0,2272.4,2310.0,2256.2,2258.4,970873.0,666175302720.0,2270.0,61995.0
2013/08/08,0,2270.0,2296.0,2254.8,2265.4,844524.0,575818873860.0,2263.6,60291.0
2013/08/09,0,2272.0,2297.8,2235.4,2288.2,985805.0,672423720180.0,2279.0,55338.0
2013/08/12,0,2294.6,2358.8,2289.4,2348.4,923594.0,643883336460.0,2347.4,56694.0
2013/08/13,0,2359.6,2362.0,2338.4,2354.6,607564.0,428117609100.0,2352.4,39953.0
2013/08/14,0,2363.0,2394.8,2342.6,2353.4,583797.0,414743403120.0,2354.4,70809.0
2013/08/15,0,2360.0,2369.4,2318.0,2329.6,732032.0,515304235440.0,2329.4,75792.0
2013/08/16,0,2319.8,2408.0,2283.0,2286.2,1220406.0,852203042040.0,2302.0,81087.0
2013/08/19,0,2283.0,2348.0,2275.8,2329.4,893124.0,620091426960.0,2331.4,84364.0
2013/08/20,0,2325.0,2358.0,2298.8,2308.6,905244.0,632470364400.0,2307.6,85443.0
2013/08/21,0,2321.0,2329.6,2288.8,2314.0,908202.0,628789328760.0,2307.2,84422.0
2013/08/22,0,2299.8,2336.0,2297.0,2309.0,853021.0,592866524700.0,2307.0,88103.0
2013/08/23,0,2323.0,2328.6,2243.6,2279.2,884883.0,608901790980.0,2283.8,88383.0
2013/08/26,0,2300.2,2344.0,2285.2,2340.0,924234.0,643307481720.0,2337.0,92353.0
2013/08/27,0,2340.0,2347.0,2318.6,2338.4,667709.0,467377839900.0,2336.2,83662.0
2013/08/28,0,2329.8,2347.8,2288.8,2322.8,934856.0,652163286480.0,2329.8,82229.0
2013/08/29,0,2333.6,2343.8,2295.6,2314.8,883943.0,614602280220.0,2314.2,77581.0
2013/08/30,0,2310.2,2328.0,2290.4,2302.2,909314.0,630296397780.0,2302.2,77539.0
2013/09/02,0,2316.0,2329.2,2291.8,2329.2,810715.0,561828829620.0,2315.2,78931.0
2013/09/03,0,2334.2,2354.0,2320.8,2349.0,845034.0,592967435520.0,2348.2,78642.0
2013/09/04,0,2349.0,2352.0,2339.4,2342.6,519443.0,365539836120.0,2345.0,75542.0
2013/09/05,0,2349.0,2349.8,2329.2,2341.8,597405.0,419278052700.0,2340.6,73915.0
2013/09/06,0,2334.2,2359.0,2330.6,2355.2,691661.0,486428949840.0,2351.6,73442.0
2013/09/09,0,2363.0,2447.6,2361.4,2434.8,867771.0,628393761240.0,2437.0,75449.0
2013/09/10,0,2437.6,2475.8,2433.4,2472.6,638193.0,468482193780.0,2459.2,74151.0
2013/09/11,0,2479.0,2497.6,2467.6,2480.8,681874.0,507896899860.0,2478.0,73110.0
2013/09/12,0,2480.8,2525.0,2471.0,2503.4,808410.0,605467088520.0,2510.2,70000.0
2013/09/13,0,2499.2,2512.8,2482.0,2497.2,610236.0,456947201520.0,2494.0,62007.0
2013/09/16,0,2505.8,2509.4,2471.0,2479.4,600405.0,447978475500.0,2480.6,47403.0
2013/09/17,0,2475.0,2479.4,2431.2,2440.4,457781.0,337500356100.0,2438.6,30464.0
2013/09/18,0,2443.8,2448.2,2413.8,2437.2,608732.0,444925406400.0,2440.4,63379.0
2013/09/23,0,2438.0,2483.8,2428.0,2468.8,741907.0,548594400960.0,2477.8,76370.0
2013/09/24,0,2470.4,2474.0,2421.2,2448.4,771533.0,566419327020.0,2445.6,74656.0
2013/09/25,0,2450.0,2461.2,2428.4,2434.8,688034.0,504659595180.0,2435.0,75385.0
2013/09/26,0,2433.0,2434.2,2383.4,2391.0,779590.0,561700228020.0,2392.2,75323.0
2013/09/27,0,2385.2,2403.0,2380.8,2398.4,563695.0,404635119900.0,2397.4,68500.0
2013/09/30,0,2396.0,2424.6,2395.0,2409.6,476830.0,344639380860.0,2408.4,65134.0
2013/10/08,0,2401.2,2449.0,2390.4,2440.0,609153.0,442842486660.0,2441.4,67580.0
2013/10/09,0,2435.0,2457.8,2426.6,2457.0,542702.0,397118627940.0,2445.8,67189.0
2013/10/10,0,2460.0,2462.0,2417.0,2429.0,708396.0,517631376000.0,2427.4,63468.0
2013/10/11,0,2449.0,2473.4,2436.2,2466.0,814167.0,600039269460.0,2466.4,57803.0
2013/10/14,0,2466.4,2478.2,2460.4,2468.8,598659.0,443439118260.0,2467.8,56124.0
2013/10/15,0,2475.0,2479.2,2443.0,2461.4,564680.0,417114298140.0,2459.0,50096.0
2013/10/16,0,2458.0,2459.0,2410.2,2426.4,653508.0,476156149080.0,2419.8,41233.0
2013/10/17,0,2436.2,2439.6,2408.2,2411.0,305786.0,222582172620.0,2413.8,21731.0
2013/10/18,0,2406.0,2433.0,2401.2,2415.0,663579.0,481695216000.0,2418.0,62288.0
2013/10/21,0,2421.0,2474.6,2414.0,2466.4,700800.0,513920285820.0,2468.0,70272.0
2013/10/22,0,2470.0,2471.4,2433.8,2446.0,609161.0,447693130020.0,2442.0,68616.0
2013/10/23,0,2448.2,2475.6,2409.2,2418.8,840645.0,614880065760.0,2418.8,71744.0
2013/10/24,0,2412.8,2424.8,2395.4,2405.4,740692.0,535800008640.0,2404.2,74587.0
2013/10/25,0,2405.4,2412.6,2347.2,2360.6,812595.0,581305558140.0,2358.0,74187.0
2013/10/28,0,2364.4,2374.0,2348.6,2363.6,599572.0,424865873220.0,2364.8,72429.0
2013/10/29,0,2367.0,2405.8,2328.8,2368.2,991362.0,703373177280.0,2356.0,70553.0
2013/10/30,0,2374.8,2400.8,2361.4,2391.8,813558.0,581426875140.0,2395.6,68037.0
2013/10/31,0,2391.0,2391.0,2365.2,2381.0,708038.0,505275196440.0,2376.2,64978.0
2013/11/01,0,2378.2,2398.4,2366.2,2391.4,680253.0,485790999720.0,2389.6,66181.0
2013/11/04,0,2393.0,2409.8,2374.6,2384.0,597017.0,427968648660.0,2381.0,68212.0
2013/11/05,0,2383.0,2389.6,2343.8,2381.4,721087.0,512006723400.0,2384.6,67716.0
2013/11/06,0,2383.8,2384.6,2347.8,2350.8,660725.0,469634879220.0,2355.4,71441.0
2013/11/07,0,2353.0,2359.2,2332.6,2349.4,697393.0,490965363840.0,2347.0,68538.0
2013/11/08,0,2341.0,2348.8,2307.4,2311.2,716121.0,500027586900.0,2313.8,71055.0
2013/11/11,0,2312.6,2325.6,2295.4,2319.2,641007.0,444321548700.0,2319.2,61518.0
2013/11/12,0,2324.8,2346.0,2317.4,2332.6,667948.0,467291209200.0,2337.6,52553.0
2013/11/13,0,2328.2,2329.4,2291.8,2294.4,545424.0,377527152300.0,2298.2,41369.0
2013/11/14,0,2289.0,2304.6,2281.6,2296.6,505154.0,347629474500.0,2299.8,75853.0
2013/11/15,0,2300.2,2381.6,2300.2,2344.4,896123.0,632169971040.0,2348.2,88962.0
2013/11/18,0,2368.0,2422.6,2356.8,2415.6,919457.0,658393942440.0,2412.6,95371.0
2013/11/19,0,2418.4,2421.0,2403.2,2415.2,568402.0,411163484520.0,2409.8,90273.0
2013/11/20,0,2418.0,2441.8,2404.4,2430.2,717558.0,520518785220.0,2422.0,91286.0
2013/11/21,0,2423.8,2424.8,2386.2,2414.6,746656.0,538105096020.0,2411.4,88455.0
2013/11/22,0,2425.0,2433.6,2396.8,2407.2,740244.0,535561233660.0,2405.8,90821.0
2013/11/25,0,2400.0,2426.2,2381.2,2390.2,737849.0,532042939200.0,2395.8,96456.0
2013/11/26,0,2388.0,2405.0,2382.4,2391.0,666446.0,478970016060.0,2394.2,95652.0
2013/11/27,0,2385.2,2436.2,2383.0,2422.4,816268.0,590763339720.0,2419.4,95635.0
2013/11/28,0,2426.0,2477.0,2425.0,2448.6,837429.0,615918593640.0,2453.2,99150.0
2013/11/29,0,2452.0,2459.0,2443.4,2457.0,512085.0,376570659180.0,2453.2,95717.0
2013/12/02,0,2440.0,2477.8,2411.6,2433.4,925918.0,678231301680.0,2434.0,95940.0
2013/12/03,0,2427.8,2463.8,2423.2,2451.6,683700.0,500833858800.0,2455.4,95950.0
2013/12/04,0,2448.8,2500.8,2446.4,2482.2,844487.0,628971384180.0,2481.6,98011.0
2013/12/05,0,2485.6,2489.2,2472.2,2483.8,548688.0,408546806460.0,2482.6,94268.0
2013/12/06,0,2482.2,2482.8,2457.2,2467.0,595838.0,441110275200.0,2465.0,92816.0
2013/12/09,0,2476.8,2489.0,2458.8,2461.4,537358.0,397886785500.0,2463.4,94395.0
2013/12/10,0,2462.2,2479.0,2457.0,2462.0,611202.0,452351649480.0,2462.4,91767.0
2013/12/11,0,2458.8,2459.0,2407.4,2421.0,587955.0,428630812560.0,2417.2,92030.0
2013/12/12,0,2420.0,2429.8,2412.4,2412.6,474825.0,344931487260.0,2418.0,88585.0
2013/12/13,0,2401.2,2428.6,2385.6,2414.2,629182.0,455090084460.0,2414.0,79075.0
2013/12/16,0,2410.6,2426.0,2364.2,2365.6,595506.0,427116411720.0,2376.2,77333.0
2013/12/17,0,2375.8,2376.0,2355.2,2357.8,468499.0,332619910980.0,2360.2,66933.0
2013/12/18,0,2355.0,2371.8,2355.0,2368.2,368545.0,261380903820.0,2362.8,51539.0
2013/12/19,0,2375.2,2378.0,2337.4,2341.0,216332.0,152943795660.0,2342.4,30785.0
2013/12/20,0,2350.0,2358.0,2294.4,2300.6,760708.0,530033313360.0,2301.0,95037.0
2013/12/23,0,2304.0,2314.0,2273.6,2306.0,673567.0,464426764200.0,2299.6,94779.0
2013/12/24,0,2308.6,2334.8,2281.8,2305.4,765118.0,530299241580.0,2297.0,95071.0
2013/12/25,0,2310.0,2327.8,2299.4,2319.0,722850.0,501316742820.0,2315.2,95373.0
2013/12/26,0,2320.0,2324.2,2279.0,2294.0,679652.0,468322135980.0,2290.2,100211.0
2013/12/27,0,2295.0,2346.0,2288.0,2326.8,880934.0,612679505940.0,2331.4,97504.0
2013/12/30,0,2341.4,2344.0,2315.2,2324.2,566897.0,395559913020.0,2325.6,98112.0
2013/12/31,0,2319.6,2355.6,2305.0,2345.0,815761.0,571742635680.0,2348.4,91351.0
2014/01/02,0,2340.0,2344.8,2325.0,2331.8,521979.0,365492112240.0,2334.4,95809.0
2014/01/03,0,2316.0,2327.8,2286.0,2302.4,598927.0,413526526560.0,2297.2,96696.0
2014/01/06,0,2294.0,2297.0,2230.8,2240.8,640223.0,431900411280.0,2240.2,91376.0
2014/01/07,0,2234.0,2253.0,2216.4,2238.4,626018.0,420399604260.0,2238.4,85620.0
2014/01/08,0,2243.6,2269.2,2229.0,2241.2,724309.0,488459433240.0,2243.2,85765.0
2014/01/09,0,2240.0,2265.0,2220.4,2223.6,715698.0,482055218160.0,2229.2,87542.0
2014/01/10,0,2224.0,2231.4,2206.6,2218.0,686705.0,456731861700.0,2213.6,83558.0
2014/01/13,0,2223.8,2228.8,2190.2,2204.4,623400.0,412887836280.0,2198.4,80680.0
2014/01/14,0,2197.0,2224.8,2186.2,2217.6,666190.0,440746967280.0,2213.6,70037.0
2014/01/15,0,2220.2,2221.8,2196.0,2211.6,515463.0,341613580920.0,2210.4,57917.0
2014/01/16,0,2217.6,2232.6,2203.4,2211.2,497659.0,330827511000.0,2214.8,27787.0
2014/01/17,0,2210.0,2218.6,2187.4,2199.2,633560.0,418181895540.0,2197.2,68203.0
2014/01/20,0,2199.6,2200.0,2172.8,2184.6,570355.0,374181215580.0,2184.2,73155.0
2014/01/21,0,2184.0,2217.2,2182.4,2206.4,648824.0,428885774520.0,2202.4,71828.0
2014/01/22,0,2206.0,2256.4,2205.2,2254.6,734205.0,492532102500.0,2250.2,75374.0
2014/01/23,0,2255.0,2256.0,2236.0,2244.2,520148.0,350378513760.0,2246.2,72540.0
2014/01/24,0,2236.6,2271.4,2230.2,2251.8,707263.0,478280626920.0,2254.2,71019.0
2014/01/27,0,2235.0,2242.0,2216.2,2227.0,528237.0,353230278420.0,2227.4,71469.0
2014/01/28,0,2225.8,2248.0,2217.6,2230.8,569614.0,381143129160.0,2231.6,70184.0
2014/01/29,0,2238.0,2247.0,2232.0,2240.0,466626.0,313316398980.0,2238.2,68991.0
2014/01/30,0,2233.0,2236.6,2196.2,2199.2,429342.0,285775853580.0,2209.0,68764.0
2014/02/07,0,2195.0,2216.4,2178.2,2214.6,458473.0,302370981240.0,2212.6,70208.0
2014/02/10,0,2221.6,2270.0,2221.2,2260.4,586644.0,396948344220.0,2264.4,67395.0
2014/02/11,0,2262.0,2289.2,2258.4,2277.4,599468.0,408842409180.0,2277.6,63671.0
2014/02/12,0,2285.0,2290.6,2275.2,2284.0,476456.0,326153426700.0,2283.0,61495.0
2014/02/13,0,2284.0,2291.0,2271.2,2273.4,495048.0,338715222360.0,2278.6,59075.0
2014/02/14,0,2276.6,2290.4,2273.2,2288.4,459567.0,314448223200.0,2285.0,55429.0
2014/02/17,0,2297.0,2320.0,2292.6,2305.4,489404.0,338331580380.0,2305.8,44260.0
2014/02/18,0,2314.6,2314.8,2278.0,2285.0,247922.0,170522331060.0,2283.0,68200.0
2014/02/19,0,2284.2,2317.6,2279.8,2308.8,515962.0,355528301880.0,2304.6,81207.0
2014/02/20,0,2310.2,2330.6,2280.4,2282.8,642851.0,443604845820.0,2284.4,92523.0
2014/02/21,0,2286.4,2291.4,2256.2,2266.2,556410.0,379328771460.0,2261.8,95890.0
2014/02/24,0,2257.4,2258.0,2186.0,2206.2,642284.0,425571814380.0,2206.4,95287.0
2014/02/25,0,2215.0,2218.6,2144.0,2145.6,697334.0,457617627720.0,2158.0,101326.0
2014/02/26,0,2140.6,2157.8,2131.8,2149.0,676056.0,435457824360.0,2149.4,98347.0
2014/02/27,0,2154.0,2169.6,2140.4,2148.2,775386.0,500836047480.0,2147.4,97252.0
2014/02/28,0,2155.0,2176.8,2119.6,2174.0,842004.0,543488908680.0,2167.6,93735.0
2014/03/03,0,2165.6,2185.8,2151.6,2163.8,686707.0,446822475600.0,2164.6,93695.0
2014/03/04,0,2160.4,2172.2,2140.4,2169.8,738918.0,477759394260.0,2163.8,93122.0
2014/03/05,0,2177.6,2182.8,2145.4,2149.6,682315.0,441722745480.0,2149.6,98687.0
2014/03/06,0,2143.0,2173.8,2117.2,2167.4,919590.0,592395724500.0,2167.0,91011.0
2014/03/07,0,2165.8,2177.6,2141.0,2141.2,731009.0,473832894420.0,2147.2,92098.0
2014/03/10,0,2121.2,2128.8,2060.0,2062.8,708496.0,445468212120.0,2071.0,92864.0
2014/03/11,0,2067.0,2103.8,2061.0,2088.6,791116.0,493528740000.0,2083.8,84447.0
2014/03/12,0,2073.8,2098.6,2063.6,2085.8,837039.0,523185881760.0,2086.4,82507.0
2014/03/13,0,2091.8,2121.6,2087.8,2105.4,794082.0,501853216560.0,2102.6,79947.0
2014/03/14,0,2097.8,2106.6,2085.8,2100.0,576308.0,362570735340.0,2095.6,71412.0
2014/03/17,0,2095.0,2160.4,2095.0,2137.4,637263.0,405132482880.0,2124.4,58449.0
2014/03/18,0,2142.0,2144.0,2113.0,2114.4,501937.0,320186389500.0,2117.8,54429.0
2014/03/19,0,2118.0,2123.8,2088.8,2123.2,529158.0,333770958540.0,2112.2,34337.0
2014/03/20,0,2103.4,2125.0,2046.6,2055.4,684678.0,429120443160.0,2061.0,76965.0
2014/03/21,0,2054.8,2168.4,2048.2,2153.8,1023570.0,646052868660.0,2149.2,78275.0
2014/03/24,0,2151.0,2163.4,2132.2,2150.8,694899.0,447931768860.0,2154.0,78180.0
2014/03/25,0,2155.0,2176.6,2142.2,2152.6,712445.0,460615934100.0,2151.6,77984.0
2014/03/26,0,2161.8,2166.0,2143.6,2153.0,625918.0,404518584660.0,2151.8,76948.0
2014/03/27,0,2146.8,2181.0,2124.6,2134.8,901952.0,581072036160.0,2150.8,74529.0
2014/03/28,0,2142.2,2165.8,2137.6,2145.0,830598.0,536356644840.0,2145.8,72609.0
2014/03/31,0,2150.0,2168.0,2128.2,2143.4,678008.0,437311302000.0,2138.0,70973.0
2014/04/01,0,2148.4,2176.0,2139.0,2158.4,741374.0,479257036260.0,2157.2,72976.0
2014/04/02,0,2160.6,2178.0,2157.4,2175.0,673003.0,437427669780.0,2168.6,73558.0
2014/04/03,0,2180.2,2195.0,2157.8,2159.6,689044.0,450134862360.0,2163.2,77260.0
2014/04/04,0,2156.6,2190.0,2150.8,2188.0,693640.0,451730416620.0,2183.6,78278.0
2014/04/08,0,2179.8,2249.8,2178.2,2247.2,826752.0,550641236820.0,2243.6,84085.0
2014/04/09,0,2249.8,2258.6,2235.8,2236.2,554425.0,373706475360.0,2241.6,77892.0
2014/04/10,0,2244.0,2297.8,2233.2,2285.0,855974.0,579844562820.0,2282.2,73375.0
2014/04/11,0,2278.0,2284.8,2261.6,2272.0,633463.0,432209243040.0,2274.2,64479.0
2014/04/14,0,2272.0,2282.4,2260.6,2272.4,517711.0,352464895800.0,2272.2,61767.0
2014/04/15,0,2276.0,2278.6,2226.0,2236.8,627712.0,422695983660.0,2232.6,55540.0
2014/04/16,0,2233.6,2252.0,2222.4,2233.0,632172.0,424394209260.0,2233.0,42395.0
2014/04/17,0,2243.0,2246.6,2223.4,2229.0,301671.0,202062998940.0,2229.0,19552.0
2014/04/18,0,2215.0,2235.2,2192.4,2225.8,717142.0,477002401500.0,2223.8,69905.0
2014/04/21,0,2213.0,2238.8,2174.4,2179.8,729098.0,484268157840.0,2193.0,75324.0
2014/04/22,0,2174.2,2198.0,2163.4,2188.6,718852.0,470583583560.0,2187.4,71509.0
2014/04/23,0,2191.4,2196.8,2175.4,2185.0,619348.0,406118018640.0,2183.0,70722.0
2014/04/24,0,2186.0,2205.0,2173.6,2183.2,680630.0,446402518140.0,2184.2,70504.0
2014/04/25,0,2184.2,2196.0,2165.6,2172.4,744456.0,487221199440.0,2171.8,69990.0
2014/04/28,0,2158.6,2174.0,2139.2,2143.6,625383.0,403475222700.0,2143.2,75569.0
2014/04/29,0,2142.8,2168.8,2140.6,2160.8,552707.0,356625551520.0,2158.0,70995.0
2014/04/30,0,2157.0,2161.8,2146.0,2147.0,419327.0,271278688620.0,2155.0,67540.0
2014/05/05,0,2149.8,2167.0,2123.0,2156.6,638183.0,409866294360.0,2153.8,69685.0
2014/05/06,0,2157.0,2177.6,2142.0,2144.8,632839.0,409527244440.0,2147.4,72409.0
2014/05/07,0,2142.0,2151.8,2133.6,2136.0,573466.0,368708572080.0,2139.6,72451.0
2014/05/08,0,2135.0,2174.0,2131.8,2137.4,772847.0,497985261360.0,2137.6,69424.0
2014/05/09,0,2135.0,2144.4,2123.4,2138.0,668492.0,428267608020.0,2137.2,66819.0
2014/05/12,0,2155.0,2186.0,2140.2,2178.8,758308.0,493346141280.0,2178.0,60181.0
2014/05/13,0,2180.0,2180.6,2162.0,2166.6,440970.0,287344586040.0,2168.0,51101.0
2014/05/14,0,2159.2,2171.0,2150.0,2155.8,226790.0,146875779180.0,2156.8,81753.0
2014/05/15,0,2153.6,2157.4,2132.2,2136.6,430906.0,277226218320.0,2135.2,97198.0
2014/05/16,0,2132.0,2144.0,2124.0,2130.4,583388.0,373656585660.0,2133.6,109087.0
2014/05/19,0,2126.2,2130.6,2089.0,2099.6,659420.0,416149389600.0,2102.8,113846.0
2014/05/20,0,2117.0,2120.0,2096.4,2099.4,547236.0,345977920980.0,2099.4,114365.0
2014/05/21,0,2096.0,2128.0,2082.0,2119.2,780967.0,494055820740.0,2121.0,112989.0
2014/05/22,0,2124.8,2155.0,2113.2,2114.2,791189.0,506204986560.0,2119.0,111045.0
2014/05/23,0,2115.8,2143.6,2115.6,2143.2,722236.0,460880325180.0,2135.2,105268.0
2014/05/26,0,2147.4,2163.8,2135.6,2148.2,597112.0,384790076160.0,2144.8,110203.0
2014/05/27,0,2149.2,2154.8,2137.6,2142.2,580418.0,373732864980.0,2142.0,106654.0
2014/05/28,0,2142.0,2174.4,2123.0,2173.8,821515.0,529711881420.0,2163.0,110648.0
2014/05/29,0,2175.4,2178.6,2149.2,2153.4,562944.0,365149188180.0,2153.6,106745.0
2014/05/30,0,2152.8,2165.8,2142.6,2147.8,651611.0,421172289720.0,2152.4,97582.0
2014/06/03,0,2158.0,2162.4,2138.2,2139.2,512440.0,330797687880.0,2144.2,103254.0
2014/06/04,0,2139.2,2142.6,2112.2,2125.2,560374.0,357007251000.0,2121.4,104577.0
2014/06/05,0,2125.0,2155.4,2120.6,2149.6,620330.0,397035836460.0,2145.6,98668.0
2014/06/06,0,2152.6,2153.6,2112.8,2125.6,703915.0,449872950960.0,2127.8,93018.0
2014/06/09,0,2126.0,2153.8,2115.4,2128.2,792366.0,507157193280.0,2126.8,90282.0
2014/06/10,0,2130.0,2159.8,2125.4,2157.6,857837.0,551800725480.0,2155.0,91667.0
2014/06/11,0,2156.6,2157.4,2144.2,2151.2,590002.0,380763024000.0,2153.0,86941.0
2014/06/12,0,2148.6,2158.6,2145.2,2150.4,491061.0,316871189580.0,2150.4,84436.0
2014/06/13,0,2148.0,2187.0,2128.2,2177.2,798035.0,519106895760.0,2176.8,81915.0
2014/06/16,0,2181.0,2200.0,2173.6,2186.6,538040.0,352966272600.0,2192.0,71323.0
2014/06/17,0,2188.2,2188.4,2170.6,2173.0,422578.0,276038179920.0,2173.4,58210.0
2014/06/18,0,2167.0,2176.4,2157.8,2159.6,227203.0,147670117320.0,2161.0,92972.0
2014/06/19,0,2162.2,2165.0,2117.6,2130.6,526320.0,338314063260.0,2126.2,112320.0
2014/06/20,0,2131.2,2139.8,2123.6,2132.8,543607.0,347904813480.0,2133.4,121944.0
2014/06/23,0,2135.2,2148.8,2122.0,2123.2,585486.0,374906484480.0,2125.0,122399.0
2014/06/24,0,2120.0,2139.6,2120.0,2132.2,566466.0,362141924580.0,2134.6,116978.0
2014/06/25,0,2130.8,2133.8,2115.0,2126.0,545547.0,347567132100.0,2124.4,118006.0
2014/06/26,0,2128.0,2146.6,2127.8,2135.6,619285.0,397454462460.0,2137.6,115555.0
2014/06/27,0,2135.8,2155.6,2128.0,2142.4,581199.0,373078481400.0,2143.2,109779.0
2014/06/30,0,2144.0,2166.0,2143.8,2154.2,594740.0,384699899280.0,2153.8,109027.0
2014/07/01,0,2157.8,2170.0,2145.8,2156.2,517229.0,334382430900.0,2153.4,110351.0
2014/07/02,0,2158.0,2165.2,2143.0,2163.2,616513.0,398694925560.0,2159.8,111103.0
2014/07/03,0,2166.4,2179.4,2157.6,2167.4,645564.0,419879029980.0,2168.0,109238.0
2014/07/04,0,2170.4,2173.0,2160.8,2166.6,463522.0,301250461380.0,2166.6,103236.0
2014/07/07,0,2167.0,2174.4,2158.0,2163.2,475802.0,309060381540.0,2164.0,104612.0
2014/07/08,0,2163.0,2168.8,2151.0,2167.0,532650.0,345305075280.0,2165.6,103984.0
2014/07/09,0,2165.6,2167.8,2131.6,2132.2,561916.0,362855182860.0,2137.8,107269.0
