<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/11/25 星期一,09:55:00,7225,7230,7220,7230,6674
2019/11/25 星期一,10:00:00,7230,7230,7220,7225,5954
2019/11/25 星期一,10:05:00,7220,7230,7220,7225,5482
2019/11/25 星期一,10:10:00,7225,7230,7215,7215,5892
2019/11/25 星期一,10:15:00,7215,7225,7215,7225,1890
2019/11/25 星期一,10:35:00,7220,7230,7220,7225,6072
2019/11/25 星期一,10:40:00,7225,7235,7225,7235,4290
2019/11/25 星期一,10:45:00,7230,7240,7225,7230,9908
2019/11/25 星期一,10:50:00,7230,7235,7220,7225,11004
2019/11/25 星期一,10:55:00,7225,7235,7220,7235,4720
2019/11/25 星期一,11:00:00,7235,7240,7230,7235,4280
2019/11/25 星期一,11:05:00,7235,7240,7225,7230,4436
2019/11/25 星期一,11:10:00,7230,7230,7220,7220,2160
2019/11/25 星期一,11:15:00,7225,7225,7210,7215,6562
2019/11/25 星期一,11:20:00,7215,7225,7215,7215,3554
2019/11/25 星期一,11:25:00,7215,7225,7215,7220,4400
2019/11/25 星期一,11:30:00,7225,7230,7215,7220,5104
2019/11/25 星期一,13:35:00,7225,7235,7215,7230,11178
2019/11/25 星期一,13:40:00,7235,7235,7230,7230,3224
2019/11/25 星期一,13:45:00,7230,7235,7225,7225,2204
2019/11/25 星期一,13:50:00,7225,7235,7225,7235,1600
2019/11/25 星期一,13:55:00,7230,7235,7230,7230,2170
2019/11/25 星期一,14:00:00,7230,7235,7230,7230,2954
2019/11/25 星期一,14:05:00,7235,7250,7225,7245,17752
2019/11/25 星期一,14:10:00,7245,7245,7235,7245,4148
2019/11/25 星期一,14:15:00,7240,7245,7240,7245,1844
2019/11/25 星期一,14:20:00,7245,7250,7235,7240,10842
2019/11/25 星期一,14:25:00,7240,7245,7235,7235,5772
2019/11/25 星期一,14:30:00,7240,7240,7230,7235,5742
2019/11/25 星期一,14:35:00,7235,7235,7215,7220,12516
2019/11/25 星期一,14:40:00,7220,7230,7215,7225,5936
2019/11/25 星期一,14:45:00,7225,7235,7220,7230,3568
2019/11/25 星期一,14:50:00,7230,7240,7225,7230,4814
2019/11/25 星期一,14:55:00,7230,7240,7230,7240,5126
2019/11/25 星期一,15:00:00,7235,7240,7220,7225,14478
2019/11/26 星期二,09:05:00,7215,7235,7215,7230,9486
2019/11/26 星期二,09:10:00,7235,7245,7230,7235,5888
2019/11/26 星期二,09:15:00,7240,7250,7235,7240,12354
2019/11/26 星期二,09:20:00,7240,7245,7230,7240,8802
2019/11/26 星期二,09:25:00,7240,7245,7235,7245,2012
2019/11/26 星期二,09:30:00,7245,7245,7235,7240,1318
2019/11/26 星期二,09:35:00,7235,7240,7225,7230,2300
2019/11/26 星期二,09:40:00,7230,7230,7220,7225,3994
2019/11/26 星期二,09:45:00,7220,7225,7220,7220,2322
2019/11/26 星期二,09:50:00,7220,7230,7220,7225,10962
2019/11/26 星期二,09:55:00,7225,7230,7220,7225,6954
2019/11/26 星期二,10:00:00,7225,7230,7220,7220,1664
2019/11/26 星期二,10:05:00,7220,7230,7220,7230,1490
2019/11/26 星期二,10:10:00,7225,7235,7225,7225,5472
2019/11/26 星期二,10:15:00,7225,7235,7225,7235,1738
2019/11/26 星期二,10:35:00,7230,7235,7225,7225,3624
2019/11/26 星期二,10:40:00,7225,7235,7225,7235,1808
2019/11/26 星期二,10:45:00,7230,7240,7230,7235,4046
2019/11/26 星期二,10:50:00,7235,7235,7230,7230,424
2019/11/26 星期二,10:55:00,7235,7235,7230,7235,466
2019/11/26 星期二,11:00:00,7230,7235,7230,7235,5802
2019/11/26 星期二,11:05:00,7235,7235,7225,7225,2224
2019/11/26 星期二,11:10:00,7225,7235,7225,7230,2584
2019/11/26 星期二,11:15:00,7225,7235,7225,7235,1004
2019/11/26 星期二,11:20:00,7230,7235,7220,7225,8910
2019/11/26 星期二,11:25:00,7220,7225,7215,7220,6992
2019/11/26 星期二,11:30:00,7215,7220,7205,7210,10926
2019/11/26 星期二,13:35:00,7205,7220,7200,7210,18160
2019/11/26 星期二,13:40:00,7215,7215,7205,7210,6128
2019/11/26 星期二,13:45:00,7205,7215,7200,7215,6174
2019/11/26 星期二,13:50:00,7210,7215,7200,7205,3746
2019/11/26 星期二,13:55:00,7205,7210,7205,7205,896
2019/11/26 星期二,14:00:00,7205,7210,7200,7210,2662
2019/11/26 星期二,14:05:00,7205,7215,7205,7215,2510
2019/11/26 星期二,14:10:00,7210,7215,7210,7215,524
2019/11/26 星期二,14:15:00,7215,7215,7210,7210,2260
2019/11/26 星期二,14:20:00,7210,7215,7205,7210,3016
2019/11/26 星期二,14:25:00,7210,7215,7205,7205,2358
2019/11/26 星期二,14:30:00,7205,7215,7205,7215,1782
2019/11/26 星期二,14:35:00,7215,7215,7210,7215,1848
2019/11/26 星期二,14:40:00,7210,7215,7210,7210,452
2019/11/26 星期二,14:45:00,7210,7225,7210,7225,3824
2019/11/26 星期二,14:50:00,7225,7225,7210,7215,6436
2019/11/26 星期二,14:55:00,7215,7215,7200,7205,5458
2019/11/26 星期二,15:00:00,7200,7215,7200,7210,7720
2019/11/27 星期三,09:05:00,7240,7245,7230,7240,6724
2019/11/27 星期三,09:10:00,7240,7245,7235,7245,10454
2019/11/27 星期三,09:15:00,7245,7245,7235,7235,3006
2019/11/27 星期三,09:20:00,7240,7245,7235,7240,4818
2019/11/27 星期三,09:25:00,7240,7240,7235,7240,2156
2019/11/27 星期三,09:30:00,7235,7240,7235,7235,2802
2019/11/27 星期三,09:35:00,7240,7240,7230,7230,4120
2019/11/27 星期三,09:40:00,7230,7235,7225,7225,3412
2019/11/27 星期三,09:45:00,7225,7230,7220,7225,4566
2019/11/27 星期三,09:50:00,7225,7230,7220,7230,2648
2019/11/27 星期三,09:55:00,7230,7230,7215,7220,3078
2019/11/27 星期三,10:00:00,7215,7220,7215,7220,5656
2019/11/27 星期三,10:05:00,7220,7225,7210,7210,11080
2019/11/27 星期三,10:10:00,7215,7220,7210,7215,2916
2019/11/27 星期三,10:15:00,7220,7220,7210,7215,2612
2019/11/27 星期三,10:35:00,7215,7225,7215,7220,2854
2019/11/27 星期三,10:40:00,7225,7240,7220,7230,15040
2019/11/27 星期三,10:45:00,7235,7245,7225,7240,12816
2019/11/27 星期三,10:50:00,7245,7245,7235,7240,8292
2019/11/27 星期三,10:55:00,7240,7245,7235,7235,1624
2019/11/27 星期三,11:00:00,7235,7240,7230,7230,3220
